FactVentePK,dateFK,documentFK,channelFK,customerFK,productFK,price,quantity,remise,total_ht,tva,timbre,total_ttc,startDate,endDate,flag
288,20250825,661,4,204,6636,100,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
289,20250825,662,4,205,6615,25,1,0,0,0,0,85,2026-03-24 22:55:56.684,,y
290,20250825,662,4,205,6637,35,2,0,0,0,0,85,2026-03-24 22:55:56.684,,y
291,20250824,663,4,206,6576,80,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
292,20250824,663,4,206,6601,20,2,0,0,0,0,100,2026-03-24 22:55:56.684,,y
293,20250823,664,4,207,6638,45,1,0,0,0,0,135,2026-03-24 22:55:56.684,,y
294,20250823,664,4,207,6639,90,2,0,0,0,0,135,2026-03-24 22:55:56.684,,y
295,20250822,665,4,208,6640,90,1,0,0,0,0,90,2026-03-24 22:55:56.684,,y
296,20250821,666,4,209,6641,85,1,0,0,0,0,85,2026-03-24 22:55:56.684,,y
297,20250821,667,4,210,6642,100,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
298,20250821,668,4,211,6633,100,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
299,20250820,669,4,186,6575,50,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
300,20250820,670,4,212,6575,50,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
301,20250820,670,4,212,6643,50,2,0,0,0,0,100,2026-03-24 22:55:56.684,,y
302,20250820,671,4,213,6644,49.9,1,0,0,0,0,99.9,2026-03-24 22:55:56.684,,y
303,20250820,671,4,213,6645,50,2,0,0,0,0,99.9,2026-03-24 22:55:56.684,,y
304,20250820,672,4,214,6578,90,1,0,0,0,0,90,2026-03-24 22:55:56.684,,y
305,20250820,673,4,215,6642,100,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
306,20250820,674,4,216,6642,100,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
307,20250820,675,4,217,6646,45,1,0,0,0,0,105,2026-03-24 22:55:56.684,,y
308,20250820,675,4,217,6647,30,2,0,0,0,0,105,2026-03-24 22:55:56.684,,y
309,20250819,676,4,218,6648,90,1,0,0,0,0,155,2026-03-24 22:55:56.684,,y
310,20250819,676,4,218,6575,50,2,0,0,0,0,155,2026-03-24 22:55:56.684,,y
311,20250819,676,4,218,6649,15,3,0,0,0,0,155,2026-03-24 22:55:56.684,,y
312,20250819,677,4,219,6650,25,1,0,0,0,0,100,2026-03-24 22:55:56.684,,y
313,20250819,677,4,219,6651,25,2,0,0,0,0,100,2026-03-24 22:55:56.684,,y
314,20250818,678,4,220,6575,50,1,0,0,0,0,105,2026-03-24 22:55:56.684,,y
315,20250818,678,4,220,6652,55,2,0,0,0,0,105,2026-03-24 22:55:56.684,,y
316,20250818,679,4,221,6653,34,1,0,0,0,0,104,2026-03-24 22:55:56.684,,y
317,20250818,679,4,221,6647,30,2,0,0,0,0,104,2026-03-24 22:55:56.684,,y
318,20250818,679,4,221,6654,40,3,0,0,0,0,104,2026-03-24 22:55:56.684,,y
319,20250818,680,4,222,6651,25,1,0,0,0,0,74.9,2026-03-24 22:55:56.684,,y
320,20250818,680,4,222,6619,49.9,2,0,0,0,0,74.9,2026-03-24 22:55:56.684,,y
321,20250818,681,4,223,6651,25,1,0,0,0,0,95,2026-03-24 22:55:56.684,,y
322,20250818,681,4,223,6655,70,2,0,0,0,0,95,2026-03-24 22:55:56.684,,y
323,20250816,682,4,224,6644,49.9,1,0,0,0,0,99.8,2026-03-24 22:55:56.684,,y
324,20250813,683,4,225,6656,45,1,0,0,0,0,95,2026-03-24 22:55:56.684,,y
325,20250813,683,4,225,6630,50,2,0,0,0,0,95,2026-03-24 22:55:56.684,,y
326,20250813,684,4,226,6656,45,1,0,0,0,0,100,2026-03-24 22:55:56.696,,y
327,20250813,684,4,226,6657,35,2,0,0,0,0,100,2026-03-24 22:55:56.696,,y
328,20250813,684,4,226,6658,20,3,0,0,0,0,100,2026-03-24 22:55:56.696,,y
329,20250812,685,4,227,6654,40,1,0,0,0,0,110,2026-03-24 22:55:56.696,,y
330,20250812,685,4,227,6647,30,2,0,0,0,0,110,2026-03-24 22:55:56.696,,y
331,20250811,686,4,191,6659,219,1,0,0,0,0,219,2026-03-24 22:55:56.696,,y
332,20250811,1418,4,228,6642,100,1,0,0,0,0,100,2026-03-24 22:55:56.696,,y
333,20250811,687,4,229,6587,30,1,0,0,0,0,75,2026-03-24 22:55:56.696,,y
334,20250811,687,4,229,6604,45,2,0,0,0,0,75,2026-03-24 22:55:56.696,,y
335,20250810,688,4,230,6577,25,1,0,0,0,0,25,2026-03-24 22:55:56.696,,y
336,20250809,689,4,231,6660,150,1,0,0,0,0,150,2026-03-24 22:55:56.696,,y
337,20250809,690,4,232,6661,92,1,0,0,0,0,92,2026-03-24 22:55:56.696,,y
338,20250807,691,4,233,6644,49.9,1,0,0,0,0,49.9,2026-03-24 22:55:56.696,,y
339,20250806,692,4,234,6662,92,1,0,0,0,0,92,2026-03-24 22:55:56.696,,y
340,20250806,693,4,235,6630,50,1,0,0,0,0,99,2026-03-24 22:55:56.696,,y
341,20250806,693,4,235,6663,34,2,0,0,0,0,99,2026-03-24 22:55:56.696,,y
342,20250806,693,4,235,6664,15,3,0,0,0,0,99,2026-03-24 22:55:56.696,,y
343,20250806,694,4,236,6630,50,1,0,0,0,0,86,2026-03-24 22:55:56.696,,y
344,20250806,694,4,236,6665,18,2,0,0,0,0,86,2026-03-24 22:55:56.696,,y
345,20250806,694,4,236,6666,18,3,0,0,0,0,86,2026-03-24 22:55:56.698,,y
346,20250805,695,4,237,6656,45,1,0,0,0,0,94.9,2026-03-24 22:55:56.698,,y
347,20250805,695,4,237,6590,49.9,2,0,0,0,0,94.9,2026-03-24 22:55:56.698,,y
348,20250805,696,4,238,6667,20,1,0,0,0,0,95,2026-03-24 22:55:56.698,,y
349,20250805,696,4,238,6645,35,2,0,0,0,0,95,2026-03-24 22:55:56.698,,y
350,20250805,696,4,238,6600,20,3,0,0,0,0,95,2026-03-24 22:55:56.698,,y
351,20250805,697,4,239,6668,70,1,0,0,0,0,90,2026-03-24 22:55:56.698,,y
352,20250805,697,4,239,6601,20,2,0,0,0,0,90,2026-03-24 22:55:56.698,,y
353,20250804,698,4,240,6663,34,1,0,0,0,0,99,2026-03-24 22:55:56.698,,y
354,20250804,698,4,240,6649,15,2,0,0,0,0,99,2026-03-24 22:55:56.698,,y
355,20250804,698,4,240,6575,50,3,0,0,0,0,99,2026-03-24 22:55:56.698,,y
356,20250804,699,4,241,6578,90,1,0,0,0,0,90,2026-03-24 22:55:56.698,,y
357,20250804,700,4,242,6640,90,1,0,0,0,0,90,2026-03-24 22:55:56.698,,y
358,20250804,701,4,243,6632,84,1,0,0,0,0,84,2026-03-24 22:55:56.698,,y
359,20250804,702,4,244,6586,48,1,0,0,0,0,78,2026-03-24 22:55:56.7,,y
360,20250804,702,4,244,6587,30,2,0,0,0,0,78,2026-03-24 22:55:56.7,,y
361,20250804,703,4,245,6642,100,1,0,0,0,0,134,2026-03-24 22:55:56.7,,y
362,20250804,703,4,245,6588,34,2,0,0,0,0,134,2026-03-24 22:55:56.7,,y
363,20250803,704,4,246,6638,45,1,0,0,0,0,94.9,2026-03-24 22:55:56.7,,y
364,20250803,704,4,246,6619,49.9,2,0,0,0,0,94.9,2026-03-24 22:55:56.7,,y
365,20250802,705,4,247,6640,90,1,0,0,0,0,115,2026-03-24 22:55:56.7,,y
366,20250802,705,4,247,6577,25,2,0,0,0,0,115,2026-03-24 22:55:56.7,,y
367,20250801,706,4,248,6642,100,1,0,0,0,0,100,2026-03-24 22:55:56.7,,y
368,20250728,707,4,249,6616,46,1,0,0,0,0,91,2026-03-24 22:55:56.7,,y
369,20250728,707,4,249,6604,45,2,0,0,0,0,91,2026-03-24 22:55:56.7,,y
370,20250721,708,4,250,6539,58,1,0,0,0,0,103,2026-03-24 22:55:56.7,,y
371,20250721,708,4,250,6604,45,2,0,0,0,0,103,2026-03-24 22:55:56.7,,y
372,20250721,709,4,251,6643,50,1,0,0,0,0,100,2026-03-24 22:55:56.7,,y
373,20250721,709,4,251,6630,50,2,0,0,0,0,100,2026-03-24 22:55:56.7,,y
374,20250718,710,4,252,6642,100,1,0,0,0,0,134,2026-03-24 22:55:56.7,,y
375,20250718,710,4,252,6588,34,2,0,0,0,0,134,2026-03-24 22:55:56.7,,y
376,20250718,711,4,253,6669,86,1,0,0,0,0,86,2026-03-24 22:55:56.7,,y
377,20250717,712,4,254,6540,48,1,0,0,0,0,93,2026-03-24 22:55:56.7,,y
378,20250717,712,4,254,6604,45,2,0,0,0,0,93,2026-03-24 22:55:56.7,,y
379,20250715,713,4,255,6632,84,1,0,0,0,0,84,2026-03-24 22:55:56.7,,y
380,20250715,714,4,256,6670,90,1,0,0,0,0,90,2026-03-24 22:55:56.7,,y
381,20250715,715,4,257,6538,65,1,0,0,0,0,65,2026-03-24 22:55:56.702,,y
382,20250714,716,4,60,6587,30,1,0,0,0,0,30,2026-03-24 22:55:56.702,,y
383,20250714,717,4,258,6575,50,1,0,0,0,0,100,2026-03-24 22:55:56.702,,y
384,20250712,718,4,259,6671,86,1,0,0,0,0,86,2026-03-24 22:55:56.702,,y
385,20250710,719,4,260,6651,25,1,0,0,0,0,95,2026-03-24 22:55:56.702,,y
386,20250710,719,4,260,6645,35,2,0,0,0,0,95,2026-03-24 22:55:56.702,,y
387,20250710,719,4,260,6672,35,3,0,0,0,0,95,2026-03-24 22:55:56.702,,y
388,20250708,720,4,261,6587,30,1,0,0,0,0,30,2026-03-24 22:55:56.702,,y
389,20250708,721,4,262,6630,50,1,0,0,0,0,95,2026-03-24 22:55:56.702,,y
390,20250708,721,4,262,6646,45,2,0,0,0,0,95,2026-03-24 22:55:56.702,,y
391,20250708,722,4,263,6587,30,1,0,0,0,0,30,2026-03-24 22:55:56.702,,y
392,20250707,723,4,264,6673,80,1,0,0,0,0,114,2026-03-24 22:55:56.702,,y
393,20250707,723,4,264,6663,34,2,0,0,0,0,114,2026-03-24 22:55:56.702,,y
394,20250704,724,4,265,6666,18,1,0,0,0,0,108,2026-03-24 22:55:56.702,,y
395,20250704,724,4,265,6674,15,2,0,0,0,0,108,2026-03-24 22:55:56.702,,y
396,20250704,724,4,265,6664,15,3,0,0,0,0,108,2026-03-24 22:55:56.702,,y
397,20250704,724,4,265,6675,20,4,0,0,0,0,108,2026-03-24 22:55:56.702,,y
398,20250704,724,4,265,6676,20,5,0,0,0,0,108,2026-03-24 22:55:56.702,,y
399,20250704,724,4,265,6677,20,6,0,0,0,0,108,2026-03-24 22:55:56.702,,y
400,20250704,725,4,266,6639,90,1,0,0,0,0,90,2026-03-24 22:55:56.702,,y
401,20250702,726,4,267,6619,49.9,1,0,0,0,0,98.9,2026-03-24 22:55:56.702,,y
402,20250702,726,4,267,6653,34,2,0,0,0,0,98.9,2026-03-24 22:55:56.702,,y
403,20250702,726,4,267,6678,15,3,0,0,0,0,98.9,2026-03-24 22:55:56.702,,y
404,20250701,727,4,268,6638,45,1,0,0,0,0,95,2026-03-24 22:55:56.702,,y
405,20250701,727,4,268,6643,50,2,0,0,0,0,95,2026-03-24 22:55:56.702,,y
406,20250701,728,4,269,6679,120,1,0,0,0,0,120,2026-03-24 22:55:56.702,,y
407,20250701,729,4,270,6643,50,1,0,0,0,0,95,2026-03-24 22:55:56.702,,y
408,20250701,729,4,270,6656,45,2,0,0,0,0,95,2026-03-24 22:55:56.704,,y
409,20250630,730,4,271,6651,25,1,0,0,0,0,95,2026-03-24 22:55:56.704,,y
410,20250630,730,4,271,6638,45,2,0,0,0,0,95,2026-03-24 22:55:56.704,,y
411,20250625,731,4,272,6651,25,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
412,20250625,731,4,272,6577,25,2,0,0,0,0,100,2026-03-24 22:55:56.704,,y
413,20250625,732,4,273,6605,50,1,0,0,0,0,50,2026-03-24 22:55:56.704,,y
414,20250624,733,4,274,6631,15,1,0,0,0,0,99.9,2026-03-24 22:55:56.704,,y
415,20250624,733,4,274,6680,15,2,0,0,0,0,99.9,2026-03-24 22:55:56.704,,y
416,20250624,733,4,274,6681,20,3,0,0,0,0,99.9,2026-03-24 22:55:56.704,,y
417,20250624,733,4,274,6619,49.9,4,0,0,0,0,99.9,2026-03-24 22:55:56.704,,y
418,20250620,734,4,275,6651,25,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
419,20250620,734,4,275,6650,25,2,0,0,0,0,100,2026-03-24 22:55:56.704,,y
420,20250620,735,4,276,6657,35,1,0,0,0,0,110,2026-03-24 22:55:56.704,,y
421,20250620,735,4,276,6651,25,2,0,0,0,0,110,2026-03-24 22:55:56.704,,y
422,20250620,735,4,276,6577,25,3,0,0,0,0,110,2026-03-24 22:55:56.704,,y
423,20250619,736,4,277,6657,35,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
424,20250619,736,4,277,6651,25,2,0,0,0,0,100,2026-03-24 22:55:56.704,,y
425,20250619,736,4,277,6649,15,3,0,0,0,0,100,2026-03-24 22:55:56.704,,y
426,20250618,737,4,97,6648,90,1,0,0,0,0,105,2026-03-24 22:55:56.704,,y
427,20250618,737,4,97,6682,15,2,0,0,0,0,105,2026-03-24 22:55:56.704,,y
428,20250616,738,4,278,6650,25,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
429,20250613,739,4,279,6605,50,1,0,0,0,0,50,2026-03-24 22:55:56.704,,y
430,20250612,740,4,280,6607,90,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
431,20250612,741,4,230,6657,35,1,0,0,0,0,60,2026-03-24 22:55:56.704,,y
432,20250612,741,4,230,6651,25,2,0,0,0,0,60,2026-03-24 22:55:56.704,,y
433,20250612,742,4,281,6668,86,1,0,0,0,0,86,2026-03-24 22:55:56.704,,y
434,20250612,743,4,282,6651,25,1,0,0,0,0,95,2026-03-24 22:55:56.704,,y
435,20250612,743,4,282,6587,30,2,0,0,0,0,95,2026-03-24 22:55:56.704,,y
436,20250612,743,4,282,6649,15,3,0,0,0,0,95,2026-03-24 22:55:56.704,,y
437,20250612,743,4,282,6615,25,4,0,0,0,0,95,2026-03-24 22:55:56.704,,y
438,20250612,744,4,283,6663,34,1,0,0,0,0,102,2026-03-24 22:55:56.704,,y
439,20250612,745,4,284,6651,25,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
440,20250612,745,4,284,6577,25,2,0,0,0,0,100,2026-03-24 22:55:56.704,,y
441,20250612,745,4,284,6657,35,3,0,0,0,0,100,2026-03-24 22:55:56.704,,y
442,20250612,745,4,284,6682,15,4,0,0,0,0,100,2026-03-24 22:55:56.704,,y
443,20250612,746,4,285,6663,34,1,0,0,0,0,104,2026-03-24 22:55:56.704,,y
444,20250612,746,4,285,6615,25,2,0,0,0,0,104,2026-03-24 22:55:56.704,,y
445,20250612,746,4,285,6638,45,3,0,0,0,0,104,2026-03-24 22:55:56.704,,y
446,20250611,747,4,286,6671,86,1,0,0,0,0,86,2026-03-24 22:55:56.704,,y
447,20250611,748,4,287,6607,90,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
448,20250611,749,4,288,6587,30,1,0,0,0,0,30,2026-03-24 22:55:56.704,,y
449,20250609,750,4,289,6605,50,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
450,20250609,750,4,289,6583,50,2,0,0,0,0,100,2026-03-24 22:55:56.704,,y
451,20250607,751,4,290,6651,25,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
452,20250605,752,4,291,6642,129,1,0,0,0,0,129,2026-03-24 22:55:56.704,,y
453,20250605,753,4,292,6639,90,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
454,20250603,754,4,293,6683,92,1,0,0,0,0,92,2026-03-24 22:55:56.704,,y
455,20250602,755,4,294,6587,30,1,0,0,0,0,30,2026-03-24 22:55:56.704,,y
456,20250530,756,4,295,6644,49.9,1,0,0,0,0,49.9,2026-03-24 22:55:56.704,,y
457,20250530,757,4,296,6575,50,1,0,0,0,0,160,2026-03-24 22:55:56.704,,y
458,20250530,757,4,296,6639,90,2,0,0,0,0,160,2026-03-24 22:55:56.704,,y
459,20250530,757,4,296,6684,20,3,0,0,0,0,160,2026-03-24 22:55:56.704,,y
460,20250530,758,4,297,6662,92,1,0,0,0,0,92,2026-03-24 22:55:56.704,,y
461,20250529,759,4,298,6644,49.9,1,0,0,0,0,49.9,2026-03-24 22:55:56.704,,y
462,20250528,760,4,299,6651,25,1,0,0,0,0,60,2026-03-24 22:55:56.704,,y
463,20250528,760,4,299,6672,35,2,0,0,0,0,60,2026-03-24 22:55:56.704,,y
464,20250526,761,4,300,6639,90,1,0,0,0,0,115,2026-03-24 22:55:56.704,,y
465,20250526,761,4,300,6651,25,2,0,0,0,0,115,2026-03-24 22:55:56.704,,y
466,20250526,762,4,301,6538,65,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
467,20250526,762,4,301,6637,35,2,0,0,0,0,100,2026-03-24 22:55:56.704,,y
468,20250525,763,4,302,6670,90,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
469,20250523,764,4,303,6651,25,1,0,0,0,0,25,2026-03-24 22:55:56.704,,y
470,20250523,765,4,304,6651,25,1,0,0,0,0,25,2026-03-24 22:55:56.704,,y
471,20250522,766,4,305,6625,120,1,0,0,0,0,120,2026-03-24 22:55:56.704,,y
472,20250521,767,4,306,6685,145,1,0,0,0,0,145,2026-03-24 22:55:56.704,,y
473,20250521,768,4,307,6638,45,1,0,0,0,0,95,2026-03-24 22:55:56.704,,y
474,20250521,768,4,307,6650,25,2,0,0,0,0,95,2026-03-24 22:55:56.704,,y
475,20250521,768,4,307,6651,25,3,0,0,0,0,95,2026-03-24 22:55:56.704,,y
476,20250519,769,4,308,6686,120,1,0,0,0,0,120,2026-03-24 22:55:56.704,,y
477,20250519,770,4,306,6687,399,1,0,0,0,0,399,2026-03-24 22:55:56.704,,y
478,20250519,771,4,309,6605,50,1,0,0,0,0,225,2026-03-24 22:55:56.704,,y
479,20250519,771,4,309,6575,50,2,0,0,0,0,225,2026-03-24 22:55:56.704,,y
480,20250519,771,4,309,6583,50,3,0,0,0,0,225,2026-03-24 22:55:56.704,,y
481,20250519,771,4,309,6651,25,4,0,0,0,0,225,2026-03-24 22:55:56.704,,y
482,20250519,772,4,174,6651,25,1,0,0,0,0,50,2026-03-24 22:55:56.704,,y
483,20250518,773,4,310,6651,25,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
484,20250518,773,4,310,6649,15,2,0,0,0,0,90,2026-03-24 22:55:56.704,,y
485,20250518,773,4,310,6688,15,3,0,0,0,0,90,2026-03-24 22:55:56.704,,y
486,20250518,773,4,310,6689,20,4,0,0,0,0,90,2026-03-24 22:55:56.704,,y
487,20250518,773,4,310,6631,15,5,0,0,0,0,90,2026-03-24 22:55:56.704,,y
488,20250518,774,4,311,6607,90,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
489,20250517,775,4,312,6656,45,1,0,0,0,0,95,2026-03-24 22:55:56.704,,y
490,20250517,775,4,312,6651,25,2,0,0,0,0,95,2026-03-24 22:55:56.704,,y
491,20250517,775,4,312,6577,25,3,0,0,0,0,95,2026-03-24 22:55:56.704,,y
492,20250516,776,4,313,6605,50,1,0,0,0,0,50,2026-03-24 22:55:56.704,,y
493,20250516,777,4,314,6575,50,1,0,0,0,0,50,2026-03-24 22:55:56.704,,y
494,20250515,778,4,315,6638,45,1,0,0,0,0,155,2026-03-24 22:55:56.704,,y
495,20250515,778,4,315,6684,20,2,0,0,0,0,155,2026-03-24 22:55:56.704,,y
496,20250515,778,4,315,6688,15,3,0,0,0,0,155,2026-03-24 22:55:56.704,,y
497,20250515,778,4,315,6649,15,4,0,0,0,0,155,2026-03-24 22:55:56.704,,y
498,20250514,779,4,184,6598,0,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
499,20250514,780,4,316,6642,29,1,0,0,0,0,129,2026-03-24 22:55:56.704,,y
500,20250513,781,4,317,6640,90,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
501,20250512,782,4,318,6619,49.9,1,0,0,0,0,74.9,2026-03-24 22:55:56.704,,y
502,20250512,782,4,318,6651,25,2,0,0,0,0,74.9,2026-03-24 22:55:56.704,,y
503,20250512,783,4,298,6651,25,1,0,0,0,0,25,2026-03-24 22:55:56.704,,y
504,20250510,784,4,319,6604,45,1,0,0,0,0,45,2026-03-24 22:55:56.704,,y
505,20250509,785,4,320,6656,45,1,0,0,0,0,95,2026-03-24 22:55:56.704,,y
506,20250509,785,4,320,6575,50,2,0,0,0,0,95,2026-03-24 22:55:56.704,,y
507,20250509,786,4,321,6605,50,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
508,20250509,787,4,322,6605,50,1,0,0,0,0,50,2026-03-24 22:55:56.704,,y
509,20250508,788,4,323,6683,92,1,0,0,0,0,92,2026-03-24 22:55:56.704,,y
510,20250506,789,4,324,6643,50,1,0,0,0,0,110,2026-03-24 22:55:56.704,,y
511,20250506,789,4,324,6657,35,2,0,0,0,0,110,2026-03-24 22:55:56.704,,y
512,20250506,789,4,324,6650,25,3,0,0,0,0,110,2026-03-24 22:55:56.704,,y
513,20250506,790,4,325,6639,90,1,0,0,0,0,115,2026-03-24 22:55:56.704,,y
514,20250506,790,4,325,6651,25,2,0,0,0,0,115,2026-03-24 22:55:56.704,,y
515,20250505,791,4,326,6663,34,1,0,0,0,0,109,2026-03-24 22:55:56.704,,y
516,20250505,791,4,326,6643,50,2,0,0,0,0,109,2026-03-24 22:55:56.704,,y
517,20250505,791,4,326,6651,25,3,0,0,0,0,109,2026-03-24 22:55:56.704,,y
518,20250505,792,4,327,6604,45,1,0,0,0,0,115,2026-03-24 22:55:56.704,,y
519,20250505,792,4,327,6651,25,2,0,0,0,0,115,2026-03-24 22:55:56.704,,y
520,20250505,792,4,327,6656,45,3,0,0,0,0,115,2026-03-24 22:55:56.704,,y
521,20250503,793,4,328,6651,25,1,0,0,0,0,99.9,2026-03-24 22:55:56.704,,y
522,20250503,793,4,328,6644,49.9,2,0,0,0,0,99.9,2026-03-24 22:55:56.704,,y
523,20250430,794,4,329,6690,115,1,0,0,0,0,150,2026-03-24 22:55:56.704,,y
524,20250430,794,4,329,6657,35,2,0,0,0,0,150,2026-03-24 22:55:56.704,,y
525,20250426,795,4,330,6643,50,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
526,20250426,795,4,330,6651,25,2,0,0,0,0,100,2026-03-24 22:55:56.704,,y
527,20250424,796,4,331,6638,45,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
528,20250424,796,4,331,6656,45,2,0,0,0,0,90,2026-03-24 22:55:56.704,,y
529,20250424,797,4,332,6578,90,1,0,0,0,0,90,2026-03-24 22:55:56.704,,y
530,20250424,798,4,333,6577,25,1,0,0,0,0,60,2026-03-24 22:55:56.704,,y
531,20250424,798,4,333,6657,35,2,0,0,0,0,60,2026-03-24 22:55:56.704,,y
532,20250423,799,4,334,6651,25,1,0,0,0,0,85,2026-03-24 22:55:56.704,,y
533,20250423,799,4,334,6656,45,2,0,0,0,0,85,2026-03-24 22:55:56.704,,y
534,20250423,799,4,334,6649,15,3,0,0,0,0,85,2026-03-24 22:55:56.704,,y
535,20250423,800,4,335,6691,92,1,0,0,0,0,92,2026-03-24 22:55:56.704,,y
536,20250422,801,4,336,6651,25,1,0,0,0,0,100,2026-03-24 22:55:56.704,,y
537,20250422,802,4,337,6638,45,1,0,0,0,0,160,2026-03-24 22:55:56.704,,y
538,20250422,802,4,337,6692,115,2,0,0,0,0,160,2026-03-24 22:55:56.704,,y
539,20250421,803,4,338,6651,25,1,0,0,0,0,95,2026-03-24 22:55:56.704,,y
540,20250421,803,4,338,6656,45,2,0,0,0,0,95,2026-03-24 22:55:56.704,,y
541,20250417,804,4,339,6671,86,1,0,0,0,0,86,2026-03-24 22:55:56.704,,y
542,20250417,805,4,340,6587,30,1,0,0,0,0,95,2026-03-24 22:55:56.704,,y
543,20250417,805,4,340,6538,65,2,0,0,0,0,95,2026-03-24 22:55:56.704,,y
544,20250416,806,4,341,6651,25,1,0,0,0,0,154,2026-03-24 22:55:56.704,,y
545,20250416,806,4,341,6693,129,2,0,0,0,0,154,2026-03-24 22:55:56.704,,y
546,20250416,807,4,342,6586,48,1,0,0,0,0,91,2026-03-24 22:55:56.704,,y
547,20250416,807,4,342,6651,25,2,0,0,0,0,91,2026-03-24 22:55:56.704,,y
548,20250416,807,4,342,6665,18,3,0,0,0,0,91,2026-03-24 22:55:56.704,,y
549,20250415,808,4,343,6538,65,1,0,0,0,0,65,2026-03-24 22:55:56.704,,y
550,20250412,809,4,344,6598,75,1,0,0,0,0,120,2026-03-24 22:55:56.704,,y
551,20250412,809,4,344,6694,15,2,0,0,0,0,120,2026-03-24 22:55:56.715,,y
552,20250411,810,4,345,6651,25,1,0,0,0,0,100,2026-03-24 22:55:56.715,,y
553,20250411,810,4,345,6630,50,2,0,0,0,0,100,2026-03-24 22:55:56.715,,y
554,20250411,811,4,346,6695,86,1,0,0,0,0,86,2026-03-24 22:55:56.715,,y
555,20250409,812,4,347,6651,25,1,0,0,0,0,100,2026-03-24 22:55:56.715,,y
556,20250409,812,4,347,6630,50,2,0,0,0,0,100,2026-03-24 22:55:56.715,,y
557,20250409,813,4,348,6538,65,1,0,0,0,0,267,2026-03-24 22:55:56.715,,y
558,20250409,813,4,348,6539,58,2,0,0,0,0,267,2026-03-24 22:55:56.715,,y
559,20250409,813,4,348,6540,48,3,0,0,0,0,267,2026-03-24 22:55:56.715,,y
560,20250409,813,4,348,6586,48,4,0,0,0,0,267,2026-03-24 22:55:56.715,,y
561,20250409,814,4,349,6643,50,1,0,0,0,0,100,2026-03-24 22:55:56.715,,y
562,20250409,814,4,349,6630,50,2,0,0,0,0,100,2026-03-24 22:55:56.715,,y
563,20250408,815,4,350,6696,20,1,0,0,0,0,80,2026-03-24 22:55:56.715,,y
564,20250408,815,4,350,6647,30,2,0,0,0,0,80,2026-03-24 22:55:56.715,,y
565,20250403,816,4,351,6605,50,1,0,0,0,0,50,2026-03-24 22:55:56.715,,y
566,20250402,817,4,352,6697,129,1,0,0,0,0,129,2026-03-24 22:55:56.716,,y
567,20250402,818,4,353,6646,45,1,0,0,0,0,95,2026-03-24 22:55:56.716,,y
568,20250402,818,4,353,6575,50,2,0,0,0,0,95,2026-03-24 22:55:56.716,,y
569,20250331,819,4,354,6605,50,1,0,0,0,0,50,2026-03-24 22:55:56.716,,y
570,20250331,821,4,355,6605,50,1,0,0,0,0,50,2026-03-24 22:55:56.716,,y
571,20250330,822,4,356,6575,50,1,0,0,0,0,308,2026-03-24 22:55:56.716,,y
572,20250330,822,4,356,6636,129,2,0,0,0,0,308,2026-03-24 22:55:56.716,,y
573,20250330,822,4,356,6697,129,3,0,0,0,0,308,2026-03-24 22:55:56.716,,y
574,20250330,823,4,357,6651,25,1,0,0,0,0,100,2026-03-24 22:55:56.716,,y
575,20250330,823,4,357,6630,50,2,0,0,0,0,100,2026-03-24 22:55:56.716,,y
576,20250330,824,4,358,6605,50,1,0,0,0,0,50,2026-03-24 22:55:56.716,,y
577,20250327,825,4,359,6668,86,1,0,0,0,0,101,2026-03-24 22:55:56.716,,y
578,20250327,825,4,359,6688,15,2,0,0,0,0,101,2026-03-24 22:55:56.716,,y
579,20250327,826,4,360,6698,16.5,1,0,0,0,0,1505,2026-03-24 22:55:56.716,,y
580,20250327,826,4,360,6663,34,2,0,0,0,0,1505,2026-03-24 22:55:56.716,,y
581,20250327,826,4,360,6647,30,3,0,0,0,0,1505,2026-03-24 22:55:56.716,,y
